theta time VICON_theta
-6 12.1726 -0.123757
-6 12.1776 -0.123893
-6 12.1826 -0.123875
-6 12.1876 -0.12387
-6 12.1926 -0.12392
-6 12.1976 -0.123795
-6 12.2026 -0.123824
-6 12.2077 -0.123829
-6 12.2126 -0.123887
-6 12.2177 -0.123846
-6 12.2227 -0.123777
-6 12.2279 -0.123694
-6 12.2326 -0.123811
-6 12.2376 -0.123758
-6 12.2546 -0.123695
-6 12.2546 -0.123695
-6 12.2576 -0.123587
-6 12.2626 -0.123814
-6 12.2676 -0.123716
-6 12.2726 -0.123765
-6 12.2776 -0.123669
-6 12.2826 -0.123778
-6 12.2878 -0.123732
-6 12.2926 -0.123728
-6 12.2976 -0.123667
-6 12.3026 -0.123776
-6 12.3076 -0.123626
-6 12.3126 -0.123652
-6 12.3179 -0.123643
-6 12.3227 -0.123557
-6 12.3283 -0.123717
-6 12.3326 -0.123636
-6 12.3377 -0.123671
-6 12.3547 -0.123735
-6 12.3547 -0.123735
-6 12.3576 -0.123732
-6 12.3626 -0.123742
-6 12.3676 -0.123663
-6 12.3726 -0.123615
-6 12.3776 -0.123694
-6 12.3826 -0.123699
-6 12.3877 -0.123747
-6 12.3926 -0.123748
-6 12.3976 -0.123871
-6 12.4026 -0.123767
-6 12.4076 -0.12367
-6 12.4126 -0.123787
-6 12.4177 -0.123708
-6 12.4226 -0.123843
-6 12.4277 -0.123818
-6 12.4327 -0.123727
-6 12.4377 -0.123833
-6 12.4548 -0.123677
-6 12.4548 -0.123677
-6 12.4577 -0.12374
-6 12.4627 -0.123957
-6 12.4676 -0.123903
-6 12.4726 -0.123842
-6 12.4776 -0.123916
-6 12.4826 -0.123735
-6 12.4878 -0.123663
-6 12.4926 -0.123844
-6 12.4976 -0.123808
-6 12.5026 -0.123773
-6 12.5227 -0.123969
-6 12.5227 -0.123969
-6 12.5277 -0.123969
-6 12.5326 -0.123886
-6 12.5376 -0.123823
-6 12.5426 -0.123859
-6 12.5476 -0.123832
-6 12.5527 -0.123867
-6 12.5577 -0.123905
-6 12.5628 -0.123926
-6 12.5676 -0.12381
-6 12.5726 -0.123917
-6 12.5777 -0.123864
-6 12.5826 -0.123728
-6 12.5877 -0.123779
-6 12.5926 -0.123901
-6 12.5976 -0.123823
-6 12.6026 -0.123688
-6 12.6076 -0.123792
-6 12.6126 -0.123806
-6 12.6176 -0.123664
-6 12.6226 -0.123642
-6 12.6382 -0.123715
-6 12.6382 -0.123715
-6 12.6426 -0.123749
-6 12.6476 -0.123548
-6 12.6529 -0.123589
-6 12.6577 -0.123703
-6 12.6626 -0.12373
-6 12.6677 -0.123784
-6 12.6726 -0.123682
-6 12.6788 -0.123725
-6 12.6826 -0.123728
-6 12.6883 -0.123673
-6 12.6926 -0.123642
-6 12.6976 -0.123751
-6 12.7026 -0.123664
-6 12.7076 -0.123525
-6 12.7127 -0.123661
-6 12.7177 -0.123643
-6 12.7226 -0.123591
-6 12.7276 -0.123701
-6 12.7326 -0.123654
-6 12.7376 -0.123845
-6 12.7426 -0.123706
-6 12.7476 -0.123727
-6 12.7526 -0.12374
-6 12.7576 -0.12382
-6 12.7626 -0.123777
-6 12.7677 -0.123724
-6 12.7727 -0.123748
-6 12.7777 -0.123747
-6 12.7826 -0.123669
-6 12.7889 -0.123786
-6 12.7926 -0.123896
-6 12.7976 -0.123951
-6 12.8026 -0.123749
-6 12.8076 -0.12383
-6 12.8126 -0.123893
-6 12.8176 -0.123969
-6 12.8226 -0.123829
-6 12.8276 -0.123822
-6 12.8326 -0.123838
-6 12.8376 -0.123925
-6 12.8426 -0.123768
-6 12.8476 -0.1239
-6 12.8526 -0.123853
-6 12.8576 -0.123933
-6 12.8626 -0.123954
-6 12.8676 -0.123869
-6 12.8726 -0.123996
-6 12.8776 -0.12392
-6 12.8826 -0.123905
-6 12.8877 -0.124032
-6 12.893 -0.123924
-6 12.8977 -0.123939
-6 12.9026 -0.123819
-6 12.9076 -0.123827
-6 12.9127 -0.123948
-6 12.9176 -0.123849
-6 12.9227 -0.123909
-6 12.9276 -0.123801
-6 12.9326 -0.123836
-6 12.9376 -0.123751
-6 12.9426 -0.123627
-6 12.9476 -0.123767
-6 12.9527 -0.123625
-6 12.9576 -0.123682
-6 12.9626 -0.123864
-6 12.9676 -0.12373
-6 12.9726 -0.123695
-6 12.9776 -0.123732
-6 12.9826 -0.123663
-6 12.9883 -0.123703
-6 12.9926 -0.123663
-6 12.9976 -0.123635
-6 13.0027 -0.123675
-6 13.0076 -0.123584
-6 13.0127 -0.123663
-6 13.0176 -0.123567
-6 13.0227 -0.123564
-6 13.0277 -0.123561
-6 13.0326 -0.123722
-6 13.0376 -0.123722
-6 13.0426 -0.123678
-6 13.0476 -0.123622
-6 13.0526 -0.123592
-6 13.0576 -0.123614
-6 13.0626 -0.123529
-6 13.0676 -0.123675
-6 13.0726 -0.123708
-6 13.0776 -0.123779
-6 13.0826 -0.123669
-6 13.0881 -0.123726
-6 13.1062 -0.123866
-6 13.1062 -0.123866
-6 13.1076 -0.123601
-6 13.1126 -0.123866
-6 13.1201 -0.123763
-6 13.1226 -0.123862
-6 13.1276 -0.123835
-6 13.1326 -0.123728
-6 13.138 -0.123801
-6 13.155 -0.123764
-6 13.155 -0.123764
-6 13.1576 -0.123764
-6 13.1627 -0.123905
-6 13.1677 -0.123958
-6 13.1726 -0.123876
-6 13.1776 -0.123908
-6 13.1826 -0.123872
-6 13.1882 -0.123984
-6 13.1926 -0.123869
-6 13.1977 -0.123898
-6 13.2026 -0.123936
-6 13.2076 -0.12394
-6 13.2126 -0.123935
-6 13.2176 -0.123966
-6 13.2226 -0.12386
-6 13.2276 -0.123841
-6 13.2326 -0.123917
-6 13.2376 -0.123848
-6 13.2434 -0.123892
-6 13.2481 -0.123882
-6 13.2526 -0.123798
-6 13.2587 -0.123776
-6 13.2626 -0.123733
-6 13.2678 -0.123718
-6 13.2726 -0.12378
-6 13.2883 -0.12377
-6 13.2883 -0.12377
-6 13.2926 -0.123752
-6 13.2995 -0.123717
-6 13.3026 -0.123717
-6 13.3231 -0.123664
-6 13.3231 -0.123664
-6 13.3276 -0.123577
-6 13.3326 -0.123637
-6 13.3376 -0.123629
-6 13.3426 -0.123751
-6 13.3476 -0.123675
-6 13.3528 -0.123681
-6 13.3576 -0.123704
-6 13.3718 -0.123564
-6 13.3718 -0.123564
-6 13.3727 -0.123625
-6 13.3776 -0.123687
-6 13.3826 -0.123776
-6 13.388 -0.123694
-6 13.3974 -0.123684
-6 13.3976 -0.12366
-6 13.4027 -0.123744
-6 13.4076 -0.123721
-6 13.4126 -0.123686
-6 13.4176 -0.12381
-6 13.4226 -0.123721
-6 13.4276 -0.123671
-6 13.4327 -0.123694
-6 13.4377 -0.12365
-6 13.4427 -0.123672
-6 13.4476 -0.123815
-6 13.4526 -0.123709
-6 13.4576 -0.12371
-6 13.4626 -0.123836
-6 13.4677 -0.12371
-6 13.4726 -0.123819
-6 13.4776 -0.123774
-6 13.4826 -0.123875
-6 13.4881 -0.123862
-6 13.4926 -0.123848
-6 13.4976 -0.123911
-6 13.5026 -0.123971
-6 13.5076 -0.123819
-6 13.5126 -0.123878
-6 13.5184 -0.123916
-6 13.5226 -0.123866
-6 13.5385 -0.123919
-6 13.5385 -0.123919
-6 13.5426 -0.123791
-6 13.5476 -0.123876
-6 13.5526 -0.123914
-6 13.5576 -0.123959
-6 13.5626 -0.123868
-6 13.568 -0.123864
-6 13.5726 -0.123903
-6 13.5776 -0.123821
-6 13.5826 -0.123751
-6 13.5882 -0.12375
-6 13.5926 -0.123819
-6 13.5977 -0.123755
-6 13.6027 -0.12371
-6 13.6076 -0.12365
-6 13.6126 -0.123652
-6 13.6177 -0.123742
-6 13.6226 -0.123721
-6 13.6276 -0.123792
-6 13.6326 -0.123704
-6 13.6376 -0.123842
-6 13.6426 -0.123731
-6 13.6476 -0.123755
-6 13.6526 -0.123637
-6 13.6576 -0.123712
-6 13.6626 -0.123696
-6 13.6676 -0.123702
-6 13.6726 -0.123603
-6 13.6776 -0.123635
-6 13.6826 -0.123581
-6 13.6876 -0.123641
-6 13.6926 -0.123598
-6 13.6976 -0.123724
-6 13.7026 -0.123688
-6 13.7076 -0.12366
-6 13.7126 -0.123718
-6 13.7176 -0.123672
-6 13.7226 -0.12373
-6 13.7276 -0.123715
-6 13.7326 -0.123657
-6 13.7376 -0.123668
-6 13.7426 -0.123744
-6 13.7476 -0.123703
-6 13.7526 -0.1237
-6 13.7577 -0.123761
-6 13.7626 -0.123777
-6 13.7681 -0.123752
-6 13.7726 -0.123706
-6 13.7899 -0.123788
-6 13.7899 -0.123788
-6 13.7926 -0.123677
-6 13.7977 -0.123829
-6 13.8026 -0.123691
-6 13.8076 -0.123856
-6 13.8127 -0.123876
-6 13.8176 -0.12391
-6 13.8226 -0.123954
-6 13.8276 -0.123905
-6 13.8326 -0.123844
-6 13.8376 -0.123993
-6 13.8426 -0.123913
-6 13.8476 -0.123838
-6 13.8526 -0.123824
-6 13.8576 -0.123958
-6 13.8626 -0.123868
-6 13.8678 -0.123831
-6 13.8738 -0.12393
-6 13.8776 -0.123871
-6 13.8826 -0.123882
-6 13.888 -0.123871
-6 13.8926 -0.123695
-6 13.8976 -0.123855
-6 13.9027 -0.123788
-6 13.9076 -0.123788
-6 13.9126 -0.123838
-6 13.9176 -0.12382
-6 13.9227 -0.123758
-6 13.9277 -0.12383
-6 13.9327 -0.123885
-6 13.9376 -0.123822
-6 13.9426 -0.123668
-6 13.9476 -0.123751
-6 13.9526 -0.123789
-6 13.9576 -0.123728
-6 13.9626 -0.123628
-6 13.9676 -0.123667
-6 13.9726 -0.123628
-6 13.9776 -0.123659
-6 13.9826 -0.123722
-6 13.9879 -0.123773
-6 13.9926 -0.12381
-6 13.9976 -0.123743
-6 14.0026 -0.123762
-6 14.0077 -0.123649
-6 14.0234 -0.123679
-6 14.0234 -0.123679
-6 14.0387 -0.123724
-6 14.0388 -0.123724
-6 14.0426 -0.123752
-6 14.0476 -0.123874
-6 14.0526 -0.123716
-6 14.0577 -0.123765
-6 14.0627 -0.12378
-6 14.0676 -0.123833
-6 14.0727 -0.123759
-6 14.0776 -0.123827
-6 14.0826 -0.123744
-6 14.088 -0.123796
-6 14.0926 -0.123708
-6 14.0976 -0.123755
-6 14.1026 -0.123726
-6 14.1076 -0.123777
-6 14.1127 -0.123787
-6 14.1176 -0.123826
-6 14.1227 -0.123817
-6 14.1277 -0.123838
-6 14.1327 -0.123736
-6 14.1377 -0.123843
-6 14.1427 -0.123853
-6 14.1476 -0.12385
-6 14.1526 -0.123853
-6 14.1577 -0.1238
-6 14.1626 -0.123742
-6 14.1676 -0.123835
-6 14.1727 -0.123863
-6 14.1776 -0.123783
-6 14.1826 -0.123755
-6 14.1883 -0.123746
-6 14.1926 -0.12372
-6 14.1976 -0.123813
-6 14.2026 -0.123797
-6 14.2076 -0.123735
-6 14.2126 -0.123707
-6 14.2176 -0.123753
-6 14.2227 -0.123812
-6 14.24 -0.123772
-6 14.24 -0.123772
-6 14.2426 -0.12376
-6 14.2476 -0.12369
-6 14.2526 -0.123816
-6 14.2576 -0.123729
-6 14.2626 -0.123734
-6 14.2676 -0.123736
-6 14.2726 -0.123821
-6 14.2776 -0.123602
-6 14.2826 -0.123741
-6 14.2877 -0.12374
-6 14.2926 -0.123676
-6 14.2976 -0.123813
-6 14.3026 -0.123722
-6 14.3076 -0.123692
-6 14.3126 -0.123746
-6 14.3177 -0.123657
-6 14.3226 -0.123647
-6 14.3276 -0.123839
-6 14.3326 -0.123716
-6 14.3378 -0.123797
-6 14.3427 -0.123812
-6 14.3476 -0.123735
-6 14.3526 -0.123802
-6 14.3576 -0.123825
-6 14.3626 -0.123739
-6 14.3676 -0.123688
-6 14.3727 -0.123784
-6 14.3776 -0.123795
-6 14.3826 -0.123806
-6 14.3881 -0.123781
-6 14.3975 -0.123873
-6 14.3976 -0.123848
-6 14.4026 -0.123849
-6 14.4079 -0.123735
-6 14.4126 -0.123821
-6 14.4177 -0.123764
-6 14.4227 -0.123891
-6 14.439 -0.123697
-6 14.439 -0.123697
-6 14.4426 -0.123707
-6 14.4476 -0.123793
-6 14.4526 -0.123778
-6 14.4577 -0.123793
-6 14.4723 -0.12389
-6 14.4723 -0.12389
-6 14.4726 -0.123737
-6 14.4776 -0.1237
-6 14.4826 -0.12372
-6 14.4881 -0.123818
-6 14.4926 -0.123738
-6 14.4976 -0.123849
-6 14.5026 -0.123743
-6 14.5077 -0.123651
-6 14.5126 -0.123723
-6 14.5176 -0.123759
-6 14.5226 -0.123685
-6 14.5402 -0.123712
-6 14.5402 -0.123712
-6 14.5426 -0.123794
-6 14.5476 -0.123802
-6 14.5526 -0.123709
-6 14.5576 -0.123765
-6 14.5736 -0.123709
-6 14.5736 -0.123709
-6 14.5776 -0.123734
-6 14.5826 -0.123646
-6 14.5883 -0.123749
-6 14.5926 -0.123598
-6 14.5976 -0.123774
-6 14.6026 -0.123733
-6 14.608 -0.123776
-6 14.6126 -0.123743
-6 14.6176 -0.123714
-6 14.6226 -0.123672
-6 14.6276 -0.123785
-6 14.6326 -0.123707
-6 14.6376 -0.123885
-6 14.6426 -0.123743
-6 14.6476 -0.123796
-6 14.6526 -0.123767
-6 14.6576 -0.123898
-6 14.6626 -0.123714
-6 14.6676 -0.123766
-6 14.6726 -0.123818
-6 14.6776 -0.123736
-6 14.6826 -0.123805
-6 14.6881 -0.123763
-6 14.6926 -0.123869
-6 14.6976 -0.123931
-6 14.7026 -0.123846
-6 14.7076 -0.123906
-6 14.7127 -0.123801
-6 14.7176 -0.123796
-6 14.7227 -0.123907
-6 14.7276 -0.123887
-6 14.7327 -0.123894
-6 14.7377 -0.123865
-6 14.7432 -0.123911
-6 14.7476 -0.123864
-6 14.7526 -0.123788
-6 14.7576 -0.123783
-6 14.7626 -0.12389
-6 14.7676 -0.123814
-6 14.7726 -0.123722
-6 14.7776 -0.1238
-6 14.7826 -0.123843
-6 14.7885 -0.123708
-6 14.7926 -0.123808
-6 14.7976 -0.12368
-6 14.8026 -0.123774
-6 14.8078 -0.123774
-6 14.8126 -0.12364
-6 14.8176 -0.123758
-6 14.823 -0.123621
-6 14.828 -0.12375
-6 14.8327 -0.123697
-6 14.8377 -0.123717
-6 14.8427 -0.123752
-6 14.8477 -0.123583
-6 14.8527 -0.123651
-6 14.8577 -0.123595
-6 14.8626 -0.123624
-6 14.8676 -0.123534
-6 14.8726 -0.123659
-6 14.8776 -0.123585
-6 14.8826 -0.123587
-6 14.8883 -0.123741
-6 14.9058 -0.123663
-6 14.9058 -0.123663
-6 14.9076 -0.123641
-6 14.9126 -0.123659
-6 14.9176 -0.123623
-6 14.9226 -0.123702
-6 14.9276 -0.123718
-6 14.9326 -0.123788
-6 14.9376 -0.123628
-6 14.9426 -0.123701
-6 14.9477 -0.123692
-6 14.9527 -0.123802
-6 14.9577 -0.123817
-6 14.9627 -0.12375
-6 14.9677 -0.123913
-6 14.9727 -0.12392
-6 14.9892 -0.123991
-6 14.9892 -0.123991
-6 14.9926 -0.123867
-6 14.9976 -0.123803
-6 15.0026 -0.123839
-6 15.0076 -0.123979
-6 15.0238 -0.124046
-6 15.0238 -0.124046
-6 15.0276 -0.123932
-6 15.0326 -0.123933
-6 15.0376 -0.124027
-6 15.0427 -0.12392
-6 15.0476 -0.124104
-6 15.0526 -0.123933
-6 15.0576 -0.123837
-6 15.0627 -0.124002
-6 15.0676 -0.1239
-6 15.0727 -0.123838
-6 15.0776 -0.123889
-6 15.0826 -0.123819
-6 15.0876 -0.123858
-6 15.1073 -0.123706
-6 15.1073 -0.123706
-6 15.1076 -0.123753
-6 15.1126 -0.123732
-6 15.1176 -0.123787
-6 15.123 -0.123694
-6 15.1276 -0.12369
-6 15.1326 -0.123652
-6 15.1376 -0.123629
-6 15.1562 -0.123727
-6 15.1563 -0.123727
-6 15.1581 -0.123677
-6 15.1627 -0.123472
-6 15.1677 -0.123499
-6 15.1727 -0.123664
-6 15.1906 -0.123566
-6 15.1907 -0.123566
-6 15.1926 -0.123576
-6 15.1976 -0.123542
-6 15.2026 -0.123611
-6 15.2076 -0.123663
-6 15.2239 -0.123629
-6 15.2239 -0.123629
-6 15.2276 -0.123595
-6 15.2326 -0.123503
-6 15.2376 -0.123677
-6 15.2572 -0.123673
-6 15.2572 -0.123673
-6 15.2578 -0.123581
-6 15.2626 -0.123758
-6 15.2677 -0.123849
-6 15.2726 -0.123909
-6 15.2907 -0.123878
-6 15.2908 -0.123878
-6 15.2927 -0.123894
-6 15.2977 -0.123864
-6 15.3027 -0.123801
-6 15.3076 -0.123872
-6 15.3126 -0.123937
-6 15.3176 -0.124008
-6 15.3226 -0.124026
-6 15.3393 -0.124009
-6 15.3393 -0.124009
-6 15.3426 -0.124032
-6 15.3476 -0.124014
-6 15.3526 -0.124095
-6 15.3576 -0.123809
-6 15.3626 -0.123988
-6 15.3676 -0.123922
-6 15.3726 -0.123972
-6 15.3776 -0.123941
-6 15.3826 -0.123866
-6 15.3882 -0.123846
-6 15.3926 -0.123954
-6 15.3976 -0.123858
-6 15.4026 -0.123882
-6 15.4077 -0.123848
-6 15.423 -0.123788
-6 15.423 -0.123788
-6 15.4277 -0.123816
-6 15.4327 -0.123779
-6 15.4377 -0.123868
-6 15.4427 -0.123621
-6 15.4476 -0.123664
-6 15.4527 -0.123621
-6 15.4576 -0.123652
-6 15.4626 -0.123681
-6 15.4676 -0.123442
-6 15.4727 -0.123556
-6 15.4776 -0.123467
-6 15.4826 -0.12363
-6 15.4876 -0.123648
-6 15.4926 -0.123491
-6 15.4976 -0.123478
-6 15.5026 -0.123529
-6 15.5076 -0.123509
-6 15.5126 -0.12361
-6 15.5176 -0.123607
-6 15.5226 -0.123552
-6 15.5276 -0.123553
-6 15.5339 -0.123594
-6 15.5376 -0.123443
-6 15.5426 -0.123516
-6 15.5476 -0.123562
-6 15.5526 -0.123517
-6 15.5576 -0.123473
-6 15.5626 -0.123634
-6 15.5676 -0.123639
-6 15.5727 -0.12354
-6 15.5777 -0.123739
-6 15.5827 -0.123753
-6 15.5877 -0.123786
-6 15.5927 -0.123796
-6 15.5976 -0.123784
-6 15.6026 -0.123774
-6 15.6076 -0.12386
-6 15.623 -0.123999
-6 15.6231 -0.123999
-6 15.6276 -0.123892
-6 15.6326 -0.123922
-6 15.6376 -0.123889
-6 15.6426 -0.123938
-6 15.6476 -0.124077
-6 15.6526 -0.124094
-6 15.6576 -0.12405
-6 15.6627 -0.123995
-6 15.6677 -0.124111
-6 15.6726 -0.124044
-6 15.6777 -0.124131
-6 15.6827 -0.124037
-6 15.6886 -0.124113
-6 15.6927 -0.124028
-6 15.6976 -0.124059
-6 15.7026 -0.123999
-6 15.7077 -0.123936
-6 15.7126 -0.123948
-6 15.7176 -0.123986
-6 15.7226 -0.123903
-6 15.7408 -0.123986
-6 15.7409 -0.123986
-6 15.7426 -0.123876
-6 15.7476 -0.123855
-6 15.7526 -0.12385
-6 15.7576 -0.12362
-6 15.7627 -0.123664
-6 15.7676 -0.123667
-6 15.7726 -0.123762
-6 15.7776 -0.123593
-6 15.7827 -0.123636
-6 15.7876 -0.123615
-6 15.7927 -0.123581
-6 15.7976 -0.123585
-6 15.8027 -0.123504
-6 15.8077 -0.123548
-6 15.8126 -0.123542
-6 15.8176 -0.12354
-6 15.8226 -0.12344
-6 15.8277 -0.123572
-6 15.8326 -0.123438
-6 15.8377 -0.123465
-6 15.8426 -0.123553
-6 15.8476 -0.123456
-6 15.8526 -0.123515
-6 15.8576 -0.123443
-6 15.8626 -0.123573
-6 15.8676 -0.1235
-6 15.8726 -0.123609
-6 15.8897 -0.123615
-6 15.8898 -0.123615
-6 15.8927 -0.123541
-6 15.8977 -0.123642
-6 15.9027 -0.123685
-6 15.9077 -0.123544
-6 15.9126 -0.123787
-6 15.9176 -0.123684
-6 15.9226 -0.123724
-6 15.9276 -0.123782
-6 15.9326 -0.123837
-6 15.9376 -0.123963
-6 15.9426 -0.123933
-6 15.9476 -0.123988
-6 15.9526 -0.123926
-6 15.9577 -0.124028
-6 15.973 -0.123943
-6 15.973 -0.123943
-6 15.9776 -0.12404
-6 15.9826 -0.124093
-6 15.9876 -0.124053
-6 15.9927 -0.124042
-6 15.9976 -0.124109
-6 16.0026 -0.124148
-6 16.0076 -0.12402
-6 16.0126 -0.124112
-6 16.0177 -0.124035
-6 16.0227 -0.123951
-6 16.0277 -0.124012
-6 16.0326 -0.124049
-6 16.0376 -0.124032
-6 16.0426 -0.123886
-6 16.0476 -0.123861
-6 16.0526 -0.123882
-6 16.0576 -0.123877
-6 16.0627 -0.123946
-6 16.0676 -0.123817
-6 16.0726 -0.123936
-6 16.0911 -0.123709
-6 16.0911 -0.123709
-6 16.0926 -0.123689
-6 16.0976 -0.123799
-6 16.1026 -0.123676
-6 16.1076 -0.123553
-6 16.1128 -0.123634
-6 16.1177 -0.123547
-6 16.1227 -0.123575
-6 16.1277 -0.123703
-6 16.1327 -0.123527
-6 16.1377 -0.123348
-6 16.1427 -0.123496
-6 16.1477 -0.123408
-6 16.1526 -0.123408
-6 16.1577 -0.123524
-6 16.1743 -0.123414
-6 16.1743 -0.123414
-6 16.1777 -0.123559
-6 16.1826 -0.123519
-6 16.1877 -0.123557
-6 16.1926 -0.123443
-6 16.1976 -0.123429
-6 16.2026 -0.123504
-6 16.2077 -0.123557
-6 16.2126 -0.123554
-6 16.2176 -0.123647
-6 16.2226 -0.12365
-6 16.2276 -0.123585
-6 16.2326 -0.12356
-6 16.2377 -0.123803
-6 16.2427 -0.12365
-6 16.2477 -0.123812
-6 16.2527 -0.1238
-6 16.2577 -0.123838
-6 16.2627 -0.123921
-6 16.2677 -0.123863
-6 16.2726 -0.12386
-6 16.2776 -0.124053
-6 16.2827 -0.124051
-6 16.2876 -0.123966
-6 16.2927 -0.124091
-6 16.2976 -0.124031
-6 16.3027 -0.123942
-6 16.3076 -0.124059
-6 16.3126 -0.123996
-6 16.3176 -0.124065
-6 16.3228 -0.124052
-6 16.3276 -0.124061
-6 16.3327 -0.12404
-6 16.3376 -0.124056
-6 16.3426 -0.124059
-6 16.3476 -0.124016
-6 16.3526 -0.124044
-6 16.3576 -0.124113
-6 16.3626 -0.12391
-6 16.3677 -0.12396
-6 16.3726 -0.123965
-6 16.3911 -0.123859
-6 16.3911 -0.123859
-6 16.3927 -0.123794
-6 16.3977 -0.123757
-6 16.4027 -0.123752
-6 16.4076 -0.123773
-6 16.4126 -0.123747
-6 16.4176 -0.123585
-6 16.4229 -0.123725
-6 16.441 -0.123534
-6 16.441 -0.123534
-6 16.4426 -0.123528
-6 16.4476 -0.123545
-6 16.4527 -0.123505
-6 16.4576 -0.123578
-6 16.4626 -0.123552
-6 16.4677 -0.123624
-6 16.4726 -0.123484
-6 16.4777 -0.123521
-6 16.4827 -0.123526
-6 16.4877 -0.123485
-6 16.4927 -0.123667
-6 16.4977 -0.123653
-6 16.5027 -0.123574
-6 16.5077 -0.123661
-6 16.5127 -0.123467
-6 16.5177 -0.123599
-6 16.5226 -0.123529
-6 16.5276 -0.123621
-6 16.5326 -0.123675
-6 16.5376 -0.123566
-6 16.5426 -0.12366
-6 16.5476 -0.123585
-6 16.5526 -0.123716
-6 16.5593 -0.123725
-6 16.5626 -0.123755
-6 16.5676 -0.123749
-6 16.5726 -0.123853
-6 16.5776 -0.123968
-6 16.5826 -0.123879
-6 16.5876 -0.123889
-6 16.5926 -0.123781
-6 16.5977 -0.123745
-6 16.6027 -0.123868
-6 16.6076 -0.123942
-6 16.6126 -0.123868
-6 16.6177 -0.12394
-6 16.6226 -0.123899
-6 16.6276 -0.123916
-6 16.6327 -0.123962
-6 16.6377 -0.124024
-6 16.6566 -0.12395
-6 16.6567 -0.12395
-6 16.6576 -0.123932
-6 16.6626 -0.123917
-6 16.6676 -0.124006
-6 16.6728 -0.123822
-6 16.6912 -0.12391
-6 16.6913 -0.12391
-6 16.6926 -0.123857
-6 16.6976 -0.123838
-6 16.7026 -0.123902
-6 16.708 -0.123771
-6 16.7126 -0.123715
-6 16.7176 -0.123786
-6 16.7232 -0.123716
-6 16.74 -0.123751
-6 16.74 -0.123751
-6 16.7427 -0.123619
-6 16.7477 -0.123728
-6 16.7528 -0.123651
-6 16.7577 -0.123614
-6 16.7745 -0.123595
-6 16.7746 -0.123595
-6 16.7777 -0.123534
-6 16.7827 -0.123446
-6 16.7877 -0.123588
-6 16.7927 -0.12365
-6 16.7976 -0.123583
-6 16.8027 -0.123574
-6 16.8076 -0.123632
-6 16.8126 -0.123631
-6 16.8186 -0.123683
-6 16.8226 -0.123699
-6 16.8277 -0.12364
-6 16.8327 -0.123571
-6 16.8376 -0.123713
-6 16.8427 -0.123676
-6 16.8476 -0.123657
-6 16.8526 -0.123742
-6 16.8577 -0.123702
-6 16.8626 -0.123834
-6 16.8676 -0.123658
-6 16.8726 -0.123669
-6 16.8776 -0.123706
-6 16.8827 -0.123665
-6 16.8876 -0.123765
-6 16.8927 -0.123665
-6 16.9067 -0.12377
-6 16.9067 -0.12377
-6 16.9076 -0.123741
-6 16.9127 -0.123773
-6 16.9177 -0.123689
-6 16.9226 -0.12369
-6 16.9413 -0.123804
-6 16.9413 -0.123804
-6 16.9426 -0.123789
-6 16.9476 -0.123832
-6 16.9526 -0.123916
-6 16.9577 -0.123772
-6 16.9627 -0.123781
-6 16.9676 -0.123866
-6 16.9728 -0.123815
-6 16.9776 -0.123822
-6 16.9826 -0.123784
-6 16.9876 -0.123838
-6 16.9927 -0.123737
-6 16.9976 -0.12385
-6 17.0026 -0.123709
-6 17.0076 -0.123753
-6 17.0128 -0.123825
-6 17.0176 -0.123742
-6 17.0226 -0.123809
-6 17.0276 -0.123783
-6 17.0326 -0.123706
-6 17.0376 -0.123738
-6 17.0426 -0.123637
-6 17.0476 -0.123591
-6 17.0527 -0.123819
-6 17.0577 -0.123742
-6 17.0627 -0.123813
-6 17.0677 -0.123757
-6 17.0727 -0.123713
-6 17.0777 -0.12375
-6 17.0826 -0.123746
-6 17.088 -0.123679
-6 17.108 -0.123751
-6 17.108 -0.123751
-6 17.1126 -0.123676
-6 17.1176 -0.123666
-6 17.1227 -0.123686
-6 17.1281 -0.123723
-6 17.1326 -0.123736
-6 17.1376 -0.123711
-6 17.1427 -0.123758
-6 17.1476 -0.123695
-6 17.1527 -0.123683
-6 17.1581 -0.123678
-6 17.1626 -0.12376
-6 17.1676 -0.123645
-6 17.1726 -0.12362
-6 17.1776 -0.12366
-6 17.1826 -0.123714
-6 17.1878 -0.123698
-6 17.1926 -0.123778
-6 17.1976 -0.123786
-6 17.2026 -0.123842
-6 17.2076 -0.123821
-6 17.2126 -0.123692
-6 17.2177 -0.12383
-6 17.2227 -0.12369
-6 17.2277 -0.123773
-6 17.2327 -0.123744
-6 17.2377 -0.123771
-6 17.2426 -0.123718
-6 17.2477 -0.123766
-6 17.2527 -0.123757
-6 17.2577 -0.123776
-6 17.2627 -0.123732
-6 17.2677 -0.123738
-6 17.2726 -0.123707
-6 17.2914 -0.123764
-6 17.2914 -0.123764
-6 17.2933 -0.123767
-6 17.2977 -0.123702
-6 17.3026 -0.123643
-6 17.3077 -0.123586
-6 17.3126 -0.123689
-6 17.3176 -0.123767
-6 17.3227 -0.12373
-6 17.3277 -0.123739
-6 17.3326 -0.12374
-6 17.3376 -0.123765
-6 17.3426 -0.123599
-6 17.3476 -0.123607
-6 17.3527 -0.123657
-6 17.3577 -0.123654
-6 17.3626 -0.123688
-6 17.3676 -0.123607
-6 17.3726 -0.12366
-6 17.3776 -0.123665
-6 17.3827 -0.123819
-6 17.3876 -0.123717
-6 17.3927 -0.123782
-6 17.3976 -0.123739
-6 17.4026 -0.12376
